,exp #,gen #,CHIR99021,SP600125,Dexameth,rhGM-CSF,rhSCF,rhIGF-1,AA,Y27632,ALB,FN,GL,CH,ITS,bME,PY,rep ct #1,rep ct #2,rep ct #3,rep ct #4,mean (rep ct),PC fold chg,count threshold,normalized cell count,Col26 (mean+1),Col27 (log Col26),Residual Col27 Exp#1,Residual Col27 Exp#2,Residual Col27 Exp#3,Col32 (log foldchg w/ +threshold),Col33 (std dev),Col34 (Col32+noise),Penicillin (units/mL),Streptomycin (µg/mL),CHIR99021 (µM),SP600125 (µM),Dexamethasone (nM),Recombinant Human GM-CSF (rhGM-CSF) (ng/mL),Recombinant Human SCF (rhSCF) (ng/mL),Recombinant Human IGF-1 (rhIGF-1) (ng/mL),Ascorbic Acid (AA) (µM),Y27632 (µM),Albumin (ALB) (mg/mL),Fibronectin (FN) (µg/mL),GlutaMAX Supplement (GL) (mM),Cholesterol Concentrate (CH) (µg/mL),ITS Supplement,Sodium Pyruvate (PY) (mM),β-mercaptoethanol (bME) (µM),CHIR Component A (µM),CHIR Component B (µM),SP600125 Active (µM),SP600125 Inactive (µM),Dex Active (nM),Dex Inactive (nM),IGF-1 Active (ng/mL),IGF-1 Inactive (ng/mL),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),bME Active (µM),bME Inactive (µM)
2050,3,8,1,1,0,2,3,0,0,0,1,3,0,3,1,1,3,8666.666667,13516.66667,10000.0,14250.0,11608.333334250001,7.589722222,16.667,1529.4806574872302,11609.333334250001,4.064807281102102,,,-0.1505246354038441,-0.11069828500655608,0.4508215,-0.11069828500655608,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2051,3,8,1,1,1,3,4,0,0,0,1,3,0,3,1,2,3,58916.66667,84050.0,66316.66667,103350.0,78158.333335,7.589722222,16.667,10297.917505919495,78159.333335,4.892980846384136,,,0.1483473679027565,0.7169766327203533,0.4508215,0.7169766327203533,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2052,3,8,1,1,0,3,3,0,1,0,1,3,1,3,1,1,3,106783.3333,109083.3333,90783.33333,119966.6667,106654.1666575,7.589722222,16.667,14052.446655866557,106655.1666575,5.027981898664887,,,0.29622676776305035,0.8519544301612264,0.4508215,0.8519544301612264,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2053,3,8,1,1,0,3,3,0,2,1,1,3,0,3,1,3,3,36050.0,38850.0,38100.0,39833.33333,38208.3333325,7.589722222,16.667,5034.220254036064,38209.3333325,4.582169460286098,,,-0.07452484442105867,0.4062562388063852,0.4508215,0.4062562388063852,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2054,3,8,1,0,0,3,4,0,0,0,1,3,1,3,1,1,3,105016.6667,125883.3333,93133.33333,113400.0,109358.3333325,7.589722222,16.667,14408.739889782491,109359.3333325,5.038855854057031,,,0.2409860184354704,0.8628268082949436,0.4508215,0.8628268082949436,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2055,3,8,1,1,0,3,3,0,0,0,1,3,1,3,1,1,2,69516.66667,77383.33333,80533.33333,77816.66667,76312.5,7.589722222,16.667,10054.7158074898,76313.5,4.882601372252252,,,0.23511415854189188,0.7065992637834365,0.4508215,0.7065992637834365,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2056,3,8,1,1,0,3,3,1,0,0,2,3,0,3,1,2,2,47933.33333,58950.0,59733.33333,58250.0,56216.666665,7.589722222,16.667,7406.946528562952,56217.666665,4.749872816092759,,,-0.10038267789960553,0.5739025713752695,0.4508215,0.5739025713752695,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2057,3,8,1,1,0,3,3,2,1,0,1,3,0,3,1,1,1,50216.66667,52066.66667,47333.33333,47066.66667,49170.833335,7.589722222,16.667,6478.607766759978,49171.833335,4.69171640093671,,,-0.017211586717057692,0.5157634936052965,0.4508215,0.5157634936052965,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2058,3,8,1,0,0,3,3,0,0,0,1,3,1,3,1,1,3,78383.33333,89950.0,99966.66667,80783.33333,87270.8333325,7.589722222,16.667,11498.554331742445,87271.8333325,4.940874099351907,,,0.1400471710135509,0.7648607976477284,0.4508215,0.7648607976477284,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2059,3,8,1,1,0,3,3,5,1,0,1,3,3,2,1,3,3,17400.0,15533.33333,15933.33333,16133.33333,16249.999997500001,7.589722222,16.667,2141.0533247708104,16250.999997500001,4.210880090240055,,,-0.36297746068176995,0.03520731706009783,0.4508215,0.03520731706009783,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2060,3,8,3,1,0,3,3,5,0,0,1,3,0,3,1,1,3,58466.66667,68616.66667,65033.33333,59333.33333,62862.5,7.589722222,16.667,8282.582439945323,62863.5,4.798398557215623,,,0.7426584084579773,0.6224155206407515,0.4508215,0.6224155206407515,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2061,3,8,1,1,0,3,2,0,2,0,1,4,1,3,0,2,3,10500.0,11300.0,11500.0,11783.33333,11270.8333325,7.589722222,16.667,1485.01262665842,11271.8333325,4.051994558586867,,,-0.21249233784967725,-0.12349348294094843,0.4508215,-0.12349348294094843,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2062,3,8,1,1,0,5,3,0,0,0,1,3,0,3,1,2,2,74816.66667,81533.33333,81833.33333,80550.0,79683.3333325,7.589722222,16.667,10498.847125330274,79684.3333325,4.901372943528354,,,0.0005322883333196415,0.7253670641522619,0.4508215,0.7253670641522619,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2063,3,8,1,1,0,3,3,0,0,0,1,3,0,3,1,3,1,23866.66667,27900.0,28700.0,26166.66667,26658.333335000003,7.589722222,16.667,3512.4254294480825,26659.333335000003,4.425849284892137,,,0.5568665508965576,0.2500131744949463,0.4508215,0.2500131744949463,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2064,3,8,1,0,0,3,3,0,3,0,0,4,1,3,1,1,3,41116.66667,39983.33333,39316.66667,43216.66667,40908.333335,7.589722222,16.667,5389.964499151337,40909.333335,4.611822402224116,,,0.18555400271404743,0.4358974325833046,0.4508215,0.4358974325833046,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2065,3,8,1,1,0,3,3,0,0,0,3,3,1,3,1,2,3,88033.33333,105250.0,74566.66667,106233.3333,93520.833325,7.589722222,16.667,12322.03637886973,93521.833325,4.970913011788588,,,-0.004605029970215391,0.7948945006843846,0.4508215,0.7948945006843846,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2066,3,8,2,1,0,3,3,0,1,0,3,3,0,3,1,2,2,73066.66667,74650.0,85533.33333,70883.33333,76033.3333325,7.589722222,16.667,10017.933609230844,76034.3333325,4.881009742410525,,,0.048677960309483126,0.7050079612321252,0.4508215,0.7050079612321252,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2067,3,8,1,1,0,4,3,2,1,0,1,4,0,3,1,1,3,33750.0,47783.33333,38433.33333,38550.0,39629.166665,7.589722222,16.667,5221.425172864515,39630.166665,4.598025898767135,,,-0.4201779265685426,0.4221062954889459,0.4508215,0.4221062954889459,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2068,3,8,2,1,0,3,2,0,1,0,2,5,3,3,1,2,3,44366.66667,51733.33333,31316.66667,53766.66667,45295.833335,7.589722222,16.667,5968.048896928392,45296.833335,4.656067841897904,,,0.03477299944594936,0.48012676807017174,0.4508215,0.48012676807017174,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2069,3,8,1,1,0,3,3,0,1,1,2,3,0,3,1,2,2,46533.33333,59566.66667,59800.0,55866.66667,55441.6666675,7.589722222,16.667,7304.834754926029,55442.6666675,4.743844110693368,,,-0.01732905604737489,0.5678755573242487,0.4508215,0.5678755573242487,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2070,3,9,1,1,0,3,3,0,1,0,3,3,0,3,1,1,2,129350.0,167216.6667,212383.3333,153933.3333,165720.833325,9.261111111,16.667,17894.271145085717,165721.833325,5.219379729106868,,,0.2456134370530192,1.0433295254143173,0.4508215,1.0433295254143173,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2071,3,9,1,0,0,3,3,0,1,1,0,3,1,3,1,2,3,119550.0,118850.0,147983.3333,107583.3333,123491.66665,9.261111111,16.667,13334.433111737666,123492.66665,5.091641168705002,,,0.18707898600964068,0.9156050032857744,0.4508215,0.9156050032857744,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2072,3,9,2,0,0,3,1,0,2,0,1,3,1,3,1,1,3,97816.66667,90200.0,67800.0,100000.0,88954.1666675,9.261111111,16.667,9605.12897441038,88955.1666675,4.949171177715282,,,0.579280843371996,0.7731564009236069,0.4508215,0.7731564009236069,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2073,3,9,1,0,0,3,3,0,2,0,0,3,1,3,2,1,3,131366.6667,142916.6667,155050.0,122733.3333,138016.666675,9.261111111,16.667,14902.819437191394,138017.666675,5.139934680954795,,,0.3272267741153918,0.9638927178020207,0.4508215,0.9638927178020207,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2074,3,9,1,1,0,3,2,0,0,0,3,3,0,3,1,1,3,134400.0,183750.0,138066.6667,126216.6667,145608.33335,9.261111111,16.667,15722.555490890492,145609.33335,5.163189213524344,,,0.1639033803815364,0.9871446803582108,0.4508215,0.9871446803582108,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2075,3,9,2,0,3,3,1,3,0,3,3,1,3,0,2,1,3,3133.333333,3166.666667,3383.333333,3783.333333,3366.6666665000002,9.261111111,16.667,363.5272945274569,3367.6666665000002,3.5273290982480687,,,0.2123989741128529,-0.6467464287598742,0.4508215,-0.6467464287598742,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2076,3,9,1,0,0,3,3,0,2,0,1,3,1,3,3,1,3,104600.0,111600.0,107316.6667,118216.6667,110433.33335,9.261111111,16.667,11924.415118919309,110434.33335,5.043104113849473,,,0.4304062941413287,0.8670744625279886,0.4508215,0.8670744625279886,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2077,3,9,1,0,0,3,1,0,0,0,2,5,0,3,1,1,3,131650.0,130133.3333,127433.3333,108500.0,124429.16665,9.261111111,16.667,13435.66286578807,124430.16665,5.094925682777517,,,0.3776244055429503,0.9188891022898679,0.4508215,0.9188891022898679,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2078,3,9,1,0,1,3,3,0,0,0,1,3,1,3,1,1,3,106316.6667,126016.6667,137033.3333,162883.3333,133062.5,9.261111111,16.667,14367.876424887438,133063.5,5.1240589426084195,,,0.4832660214491913,0.9480188147128225,0.4508215,0.9480188147128225,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2079,3,9,1,1,0,3,3,0,0,0,0,3,0,4,1,1,3,208833.3333,262316.6667,190933.3333,234016.6667,224025.0,9.261111111,16.667,24189.8620278847,224026.0,5.350298424589791,,,0.4813745591216527,1.1742375363559832,0.4508215,1.1742375363559832,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2080,3,9,1,0,0,4,2,5,1,0,0,4,3,3,1,1,3,199016.6667,247333.3333,222850.0,222783.3333,222995.833325,9.261111111,16.667,24078.734252538437,222996.833325,5.348298695876666,,,0.4238600063502975,1.17223794780422,0.4508215,1.17223794780422,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2081,3,9,1,3,0,3,3,0,0,0,1,3,1,3,1,1,3,983.3333333,1150.0,1133.333333,933.3333333,1049.9999999000001,9.261111111,16.667,113.37732452565541,1050.9999999000001,3.02160271598692,,,-0.5420385575838229,-1.1480623997791484,0.4508215,-1.1480623997791484,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2082,3,9,2,0,0,3,1,0,1,1,2,3,0,3,1,1,3,140100.0,154316.6667,132950.0,144450.0,142954.166675,9.261111111,16.667,15435.962808523525,142955.166675,5.1551998562165195,,,0.5282927717681636,0.979156190535673,0.4508215,0.979156190535673,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2083,3,9,1,0,0,3,1,1,1,0,2,3,0,3,1,2,3,121500.0,162500.0,161600.0,161050.0,151662.5,9.261111111,16.667,16376.274745247465,151663.5,5.180881074155801,,,0.22825330791631604,1.0048346758625133,0.4508215,1.0048346758625133,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2084,3,9,1,1,0,3,3,0,1,1,1,3,0,3,1,1,3,131966.6667,151466.6667,127183.3333,168150.0,144691.666675,9.261111111,16.667,15623.575286030275,144692.666675,5.160446520730048,,,0.4888537891335467,0.9844022835688752,0.4508215,0.9844022835688752,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2085,3,9,2,0,3,3,1,3,0,3,3,1,3,1,2,0,3,4533.333333,5066.666667,6100.0,5283.333333,5245.83333325,9.261111111,16.667,566.4367126552662,5246.83333325,3.719897268963071,,,0.2834325501100774,-0.4548991227100788,0.4508215,-0.4548991227100788,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2086,3,9,0,1,0,3,3,0,1,0,2,3,0,3,1,2,2,113466.6667,157633.3333,141766.6667,140850.0,138429.166675,9.261111111,16.667,14947.360528973571,138430.166675,5.141230741803387,,,0.2690849147906498,0.9651886317649307,0.4508215,0.9651886317649307,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2087,3,9,1,2,0,3,3,1,0,0,1,3,0,3,1,1,3,109450.0,123433.3333,131366.6667,130583.3333,123708.333325,9.261111111,16.667,13357.828433573579,123709.333325,5.092402466473384,,,0.7613559835204295,0.9163662045683144,0.4508215,0.9163662045683144,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2088,3,9,1,3,1,3,3,0,0,0,1,3,0,3,1,1,3,650.0,950.0,950.0,1033.333333,895.83333325,9.261111111,16.667,96.73065386138849,896.83333325,2.9527117416224957,,,-0.4834172649490913,-1.2158582273204734,0.4508215,-1.2158582273204734,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2089,3,9,1,1,0,3,3,0,0,0,1,3,0,3,1,1,3,153750.0,227016.6667,200583.3333,189766.6667,192779.166675,9.261111111,16.667,20815.986803789034,192780.166675,5.285062351420178,,,0.6233774859428856,1.1090063854929362,0.4508215,1.1090063854929362,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2090,3,9,1,1,0,4,2,0,0,0,2,3,0,3,1,1,3,171483.3333,242866.6667,232400.0,254350.0,225275.0,9.261111111,16.667,24324.835033285242,225276.0,5.352714926198923,,,0.26062494291972893,1.1766538694509037,0.4508215,1.1766538694509037,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2091,3,9,0,3,0,3,3,0,0,0,1,3,0,3,1,1,3,1233.333333,1366.666667,1566.666667,1800.0,1491.6666667499999,9.261111111,16.667,161.06778645364207,1492.6666667499999,3.173962834547595,,,-0.42580777081621246,-0.9975938342334569,0.4508215,-0.9975938342334569,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2092,3,9,1,3,0,3,3,0,0,0,1,3,0,3,0,1,3,450.0,433.3333333,383.3333333,616.6666667,470.833333325,9.261111111,16.667,50.839832033303416,471.833333325,2.673788618973789,,,-0.2924711852813662,-1.488116342075159,0.4508215,-1.488116342075159,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2093,3,9,1,3,0,3,3,0,0,0,1,3,0,2,1,1,3,350.0,433.3333333,366.6666667,266.6666667,354.166666675,9.261111111,16.667,38.2423515310527,355.166666675,2.550432199340748,,,-0.5821026054949527,-1.6069121037357281,0.4508215,-1.6069121037357281,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2094,3,9,1,0,0,3,3,1,1,0,0,3,0,3,1,1,3,133500.0,158066.6667,151016.6667,140250.0,145708.33335,9.261111111,16.667,15733.353331322536,145709.33335,5.163487371211169,,,0.33276324107671496,0.9874428059788829,0.4508215,0.9874428059788829,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2095,3,9,1,3,0,3,3,0,0,1,1,3,0,3,1,1,3,500.0,450.0,533.3333333,500.0,495.833333325,9.261111111,16.667,53.53929214131421,496.833333325,2.696210725641703,,,-0.854097659357647,-1.4663971068670871,0.4508215,-1.4663971068670871,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2096,3,9,1,1,0,3,3,0,0,0,1,3,2,3,1,1,3,225266.6667,247800.0,244883.3333,258733.3333,244170.833325,9.261111111,16.667,26365.17696402358,244171.833325,5.387695564043539,,,0.638871942822548,1.2116321700912003,0.4508215,1.2116321700912003,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2097,3,9,1,1,0,3,3,3,1,0,1,3,1,3,1,1,3,213250.0,238033.3333,186783.3333,196083.3333,208537.49997499998,9.261111111,16.667,22517.546488272554,208538.49997499998,5.319186245320154,,,0.5021763000087667,1.1431276125472645,0.4508215,1.1431276125472645,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2098,3,9,1,3,0,3,3,0,0,0,1,3,0,3,1,1,2,583.3333333,616.6666667,450.0,550.0,550.0,9.261111111,16.667,59.38812237623741,551.0,2.741151598851785,,,-0.7540465802203786,-1.4227633369298025,0.4508215,-1.4227633369298025,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2099,3,9,1,0,0,3,4,0,0,0,1,3,0,3,1,1,3,244866.6667,252033.3333,246783.3333,232116.6667,243950.0,9.261111111,16.667,26341.331733969302,243951.0,5.387302602704861,,,0.6090671594638533,1.2112392339762188,0.4508215,1.2112392339762188,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2100,3,9,1,1,0,3,3,0,0,0,1,3,1,3,1,1,2,132050.0,147333.3333,144216.6667,129933.3333,138383.333325,9.261111111,16.667,14942.411516975915,138384.333325,5.141086925845957,,,0.4935997121355964,0.9650448320848967,0.4508215,0.9650448320848967,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2101,3,9,1,3,0,3,3,0,0,0,1,3,0,3,2,1,3,716.6666667,733.3333333,1316.666667,833.3333333,900.000000075,9.261111111,16.667,97.18056389648687,901.000000075,2.954724791015214,,,-0.7457261122234398,-1.2138796619843104,0.4508215,-1.2138796619843104,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2102,3,9,1,1,0,3,4,0,1,0,2,3,0,3,1,1,1,124233.3333,120533.3333,120833.3333,115166.6667,120191.66665,9.261111111,16.667,12978.104377480242,120192.66665,5.07987797073997,,,0.554420664457667,0.9038433178685317,0.4508215,0.9038433178685317,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2103,3,9,1,0,0,3,3,0,0,0,1,3,1,3,1,1,3,182566.6667,190633.3333,170716.6667,164850.0,177191.666675,9.261111111,16.667,19132.873426444305,177192.666675,5.248445744139721,,,0.44761881580136453,1.0723928827840778,0.4508215,1.0723928827840778,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2104,3,9,1,3,0,3,3,0,0,0,2,3,0,3,1,1,3,650.0,700.0,983.3333333,750.0,770.833333325,9.261111111,16.667,83.23335332943292,771.833333325,2.8875235306055607,,,-0.7865947736445755,-1.2798405127703256,0.4508215,-1.2798405127703256,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2105,3,9,1,1,0,3,3,0,0,0,1,2,0,3,1,1,3,176433.3333,161233.3333,180766.6667,138450.0,164220.833325,9.261111111,16.667,17732.30353860507,164221.833325,5.215430896158685,,,0.595580962641721,1.0393810674473782,0.4508215,1.0393810674473782,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2106,3,9,1,1,0,3,2,0,1,0,1,3,0,3,1,1,2,175150.0,176600.0,151216.6667,167533.3333,167625.0,9.261111111,16.667,18099.880024212358,167626.0,5.224341381721319,,,0.5146181812646979,1.0482907116774796,0.4508215,1.0482907116774796,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2107,3,9,1,1,0,3,3,0,0,0,1,3,0,3,1,3,3,71533.33333,60650.0,56116.66667,47500.0,58950.0,9.261111111,16.667,6365.326934689446,58951.0,4.770491176535406,,,0.2905213333133787,0.5945153215894076,0.4508215,0.5945153215894076,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
