,Round,Arginine,Glutamine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophane,Tyrosine,Valine,Cystine,Choline,Calcium pantothenate,Folic acid,Niacinamide,Pyridoxal,Riboflavin,Thiamine,Inositol,CaCl2,MgSO4,KCl,NaHCO3,NaCl ,NaH2PO4,Glucose,FBS,mean A450,sd A450
72,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.05,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.93833333333333,0.145787516612363
73,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.5,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.149999999999999,0.093156976240227
74,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.18166666666666,0.142082917887955
75,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,3e-05,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.23866666666666,0.2941930583062
76,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.0226666666666666,0.0202868320729372
77,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.03,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.243666666666666,0.0882886679528515
78,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.0,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.98299999999999,0.0792057798115488
79,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.00030000000000000003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.73633333333333,0.112963120825633
80,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.03,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.80833333333333,0.176028406798448
81,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.3,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.781,0.092687048118326
82,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.0,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.18433333333333,0.0990028057963791
83,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.001,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.648333333333333,0.0341207007873844
84,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.1,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.03533333333333,0.0853867020612043
